"","UTR5","UTR3","cds","Stop_codons","Start_codons","TSS","TSS_A","exon_stop","alternative_exon","constitutive_exon","internal_exon","long_exon","last_exon","last_exon_400bp","last_exon_sc400","intron","pos_cds","pos_exons","dist_sj_5_p2000","dist_sj_3_p2000","length_UTR3","length_UTR5","length_cds","length_gene_ex","length_gene_full","length_tx_exon","length_tx_full","clust_f1000","clust_f100","dist_nearest_p2000","dist_nearest_p200","clust_C_f1000","clust_C_f100","dist_C_p2000","dist_C_p200","sncRNA","lncRNA","GC_cont_genes","GC_cont_101bp","GC_cont_101bp_abs"
"15",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.73383534955854,-0.728200728202383,-3.17563079838814,0.41213287008876,0,0,-0.0908068226321622,-0.0895231899983662,-0.102293277222078,-0.855931951239739,-0.102293277222078,1.24332673499328,1.89884768668381,-1.29397409539716,-2.52496734804169,1.11168754821395,0.502041278690206,-0.383434481040583,-0.383434481040583,1,1,-0.137079577166045,0.187257781030627,0.187257781030627
"16",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.75399775306159,-0.748303189304627,-3.17563079838814,0.41213287008876,0,0,-0.0908068226321622,-0.0895231899983662,-0.102293277222078,-0.855931951239739,-0.102293277222078,1.24332673499328,1.89884768668381,-1.29397409539716,-2.52496734804169,1.05253793738972,0.850614526133094,-0.873608831127599,-0.873608831127599,1,1,-0.137079577166045,0.549890044807441,0.549890044807441
"17",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.33622840463849,-1.32880288142159,0.335831872694734,-2.56438492479511,0,0,-0.277991438610117,-0.27666555441779,-0.290217529189855,-1.03238948912186,-0.290217529189855,-0.820159390100833,-0.415984673629186,-0.0503591801545021,0.481475837921103,-0.106794434765092,1.31537885605694,-0.873608831127599,-0.873608831127599,1,1,1.39378283445757,0.187257781030627,0.187257781030627
"18",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.08614150892275,1.08636537742434,0.335831872694734,-2.56438492479511,0,0,-0.277991438610117,-0.27666555441779,-0.290217529189855,-1.03238948912186,-0.290217529189855,-0.820159390100833,-0.415984673629186,-0.0503591801545021,0.481475837921103,0.401892218323246,2.59348076334753,0.106739869046433,0.106739869046433,1,1,1.39378283445757,1.81910296802629,1.81910296802629
"19",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.43519314057049,-0.430446376209464,-3.17563079838814,0.41213287008876,0,0,-0.481554708486142,-0.480182875723913,-0.494585153204812,-0.874367813406528,-0.494585153204812,0.211583672446225,1.89884768668381,-1.20427867266036,-1.36016737023412,0.0233347090482038,0.618232361171169,-1.36378318121462,-1.36378318121462,1,1,0.19681350488486,0.549890044807441,0.549890044807441
"20",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.672875734909343,-0.66742234520316,-3.17563079838814,0.41213287008876,0,0,-0.481554708486142,-0.480182875723913,-0.494585153204812,-0.874367813406528,-0.494585153204812,0.211583672446225,1.89884768668381,-1.20427867266036,-1.36016737023412,0.0233347090482038,1.54776102101887,-0.873608831127599,-0.873608831127599,1,1,0.19681350488486,2.36305136369151,2.36305136369151
"21",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.39399280392179,0.396274415940232,-3.17563079838814,0.41213287008876,0,0,0.330358563318236,0.331547129945337,0.320536289705419,-0.898071064763827,0.320536289705419,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,1.45475529099446,0.734423443652131,0.596914219133449,0.596914219133449,1,1,-0.437427762334843,0.368573912919034,0.368573912919034
"22",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.338259483968002,0.340706789972403,0.335831872694734,0.41213287008876,0,0,-0.212476823017833,-0.211165726870992,-0.224444041001133,-0.476679929522943,-0.224444041001133,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,1.14717731470848,3.05824509327138,-0.383434481040583,-0.383434481040583,1,1,0.299877607160771,1.09383844047266,1.09383844047266
"23",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.486445311523946,-0.481546175538524,-3.17563079838814,0.41213287008876,0,0,0.328018755618511,0.329207850390095,0.318187236555822,-0.711078748500685,0.318187236555822,0.211583672446225,-0.415984673629186,-0.721862750373245,0.481475837921103,1.24181669202724,-0.65986954611942,0.596914219133449,0.596914219133449,1,1,0.909228890262299,-0.900639010299812,0.900639010299812
"24",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.22938212755041,-1.22227425606412,-3.17563079838814,0.41213287008876,0,0,0.328018755618511,0.329207850390095,0.318187236555822,-0.711078748500685,0.318187236555822,0.211583672446225,-0.415984673629186,-0.721862750373245,0.481475837921103,1.19449700336786,0.153468031247318,1.57726291930748,1.57726291930748,1,1,0.909228890262299,-0.175374482746186,0.175374482746186
"25",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.46196588063102,1.46107243119388,-3.17563079838814,0.41213287008876,0,0,0.510523756197017,0.511671655699033,0.501413382224404,1.13250746817818,0.501413382224404,-0.820159390100833,-0.415984673629186,0.315695112636221,0.481475837921103,0.603000895125612,-0.0789141337146072,-0.873608831127599,-0.873608831127599,1,1,1.24055653470354,-1.26327127407663,1.26327127407663
"26",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.408417044236999,-0.403749884646218,-3.17563079838814,0.41213287008876,0,0,0.510523756197017,0.511671655699033,0.501413382224404,1.13250746817818,0.501413382224404,-0.820159390100833,-0.415984673629186,0.315695112636221,0.481475837921103,2.50761836366567,1.08299669109502,-0.873608831127599,-0.873608831127599,1,1,1.24055653470354,1.09383844047266,1.09383844047266
"27",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.430277840241357,0.432451577611322,-3.17563079838814,0.41213287008876,0,0,-0.668739324464097,-0.667325240143337,-0.682509405172589,0.136970911171595,-0.682509405172589,-0.820159390100833,-0.415984673629186,0.60296288545543,0.481475837921103,0.591170972960767,1.31537885605694,-0.873608831127599,-0.873608831127599,1,1,4.10217217299581,2.72568362746832,2.72568362746832
"28",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.442722633571136,-0.43795348418606,0.335831872694734,0.41213287008876,0,0,1.724883952354,1.72575774487004,1.72057196686536,-0.642602689024041,1.72057196686536,0.211583672446225,-0.415984673629186,-0.83701227956238,0.481475837921103,1.31279622501631,0.385850196209243,-0.873608831127599,-0.873608831127599,1,1,-0.796145485323005,0.00594164914222067,0.00594164914222067
"29",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.108643345402361,-0.104867406702185,0.335831872694734,0.41213287008876,0,0,1.724883952354,1.72575774487004,1.72057196686536,-0.642602689024041,1.72057196686536,0.211583672446225,-0.415984673629186,-0.83701227956238,0.481475837921103,0.839599338422513,-0.19510521619557,5.98883207009062,5.98883207009062,1,1,-0.796145485323005,-0.538006746522999,0.538006746522999
"30",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.210970630461978,-0.206890474899287,0.335831872694734,0.41213287008876,0,0,-0.526011054780907,-0.524629187273527,-0.539217163047159,-0.618899437666741,-0.539217163047159,0.211583672446225,-0.415984673629186,-0.507320995989279,0.481475837921103,1.39560568017023,2.12871643342368,-0.873608831127599,-0.873608831127599,1,1,2.15014315849196,1.81910296802629,1.81910296802629
"31",0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.74339921532138,1.74166907050982,0.335831872694734,0.41213287008876,0,0,-0.526011054780907,-0.524629187273527,-0.539217163047159,-0.618899437666741,-0.539217163047159,0.211583672446225,-0.415984673629186,-0.507320995989279,0.481475837921103,1.51390490181868,-1.58939820596712,-1.36378318121462,-1.36378318121462,1,1,2.15014315849196,1.27515457236107,1.27515457236107
"32",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.973515921201046,-0.967168734555305,-3.17563079838814,0.41213287008876,0,0,-0.94483663303158,-0.943360227661987,-0.959697676825059,-0.932309094502149,-0.959697676825059,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,-2.03507174763484,-0.427487381157495,-0.383434481040583,-0.383434481040583,1,1,-1.35125137827984,0.368573912919034,0.368573912919034
"33",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.663831626001747,0.665311012887469,0.335831872694734,-2.56438492479511,0,0,-0.935477402232682,-0.934003109441016,-0.95030146422667,-0.853298256644483,-0.95030146422667,1.24332673499328,1.89884768668381,-1.30245879754794,-2.63515112972619,-1.9995819811403,-0.65986954611942,-0.383434481040583,-0.383434481040583,1,1,-0.597669225637023,-0.356690614634592,0.356690614634592
"34",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.647857503590013,0.6493843812051,0.335831872694734,-2.56438492479511,0,0,-0.935477402232682,-0.934003109441016,-0.95030146422667,-0.853298256644483,-0.95030146422667,1.24332673499328,1.89884768668381,-1.30245879754794,-2.63515112972619,-1.9995819811403,-0.776060628600383,-0.383434481040583,-0.383434481040583,1,1,-0.597669225637023,-0.356690614634592,0.356690614634592
"35",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.0195420220617865,0.0229368683652717,0.335831872694734,-2.56438492479511,0,0,-0.935477402232682,-0.934003109441016,-0.95030146422667,-0.853298256644483,-0.95030146422667,1.24332673499328,-0.415984673629186,-1.16306726221372,-0.824989002052257,-1.9995819811403,-1.12463387604327,1.57726291930748,1.57726291930748,1,1,-0.597669225637023,0.187257781030627,0.187257781030627
"36",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.264910357089937,-0.260669839856455,0.335831872694734,-2.56438492479511,0,0,0.00512529305653949,0.00638727176658851,-0.00598209808859262,-0.848030867453972,-0.00598209808859262,0.211583672446225,-0.415984673629186,-0.635803628558208,0.481475837921103,0.662150505949837,0.0372769487663554,2.0674372693945,2.0674372693945,1,1,-0.612451723678679,-1.98853580163025,1.98853580163025
"37",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.30639574434161,-1.29905891299523,0.335831872694734,-2.56438492479511,0,0,0.00512529305653949,0.00638727176658851,-0.00598209808859262,-0.848030867453972,-0.00598209808859262,0.211583672446225,-0.415984673629186,-0.635803628558208,0.481475837921103,-0.485351944040134,-0.892251711081346,0.106739869046433,0.106739869046433,1,1,-0.612451723678679,0.187257781030627,0.187257781030627
"38",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.560659948886139,-0.555540174347492,0.335831872694734,-2.56438492479511,0,0,0.831077411059264,0.832152954767296,0.823233663719222,-0.963913429645216,0.823233663719222,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,2.02259155490702,0.734423443652131,-0.873608831127599,-0.873608831127599,1,1,-0.430301625189455,0.368573912919034,0.368573912919034
"39",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.647135509356714,0.648664533445446,-3.17563079838814,0.41213287008876,0,0,-0.898040479037091,-0.896574636557131,-0.912716613833115,2.38614609551982,-0.912716613833115,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,-1.06501813011754,-0.19510521619557,1.08708856922046,1.08708856922046,1,1,-1.2333836203588,-1.08195514218822,1.08195514218822
"40",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.54802677875512,-1.53997158343443,-3.17563079838814,0.41213287008876,0,0,1.33179625880029,1.33275877958925,1.32593103773302,0.176476330100428,1.32593103773302,1.24332673499328,-0.415984673629186,-0.658833534396035,0.481475837921103,2.38931914201722,3.29062725823331,-0.873608831127599,-0.873608831127599,1,1,0.744950860488173,1.81910296802629,1.81910296802629
"41",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-1.02191522817184,-1.01542415140622,-3.17563079838814,0.41213287008876,0,0,1.33179625880029,1.33275877958925,1.32593103773302,0.176476330100428,1.32593103773302,1.24332673499328,-0.415984673629186,-0.813982373724553,0.481475837921103,2.05808132140155,1.66395210349983,-0.383434481040583,-0.383434481040583,1,1,0.744950860488173,2.1817352318031,2.1817352318031
"42",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.621912813308893,-0.616610935294874,-3.17563079838814,0.41213287008876,0,0,1.33179625880029,1.33275877958925,1.32593103773302,0.176476330100428,1.32593103773302,1.24332673499328,-0.415984673629186,-0.813982373724553,0.481475837921103,2.53127820799536,0.502041278690206,0.596914219133449,0.596914219133449,1,1,0.744950860488173,1.27515457236107,1.27515457236107
"43",0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.74472819169738,1.74299409586706,0.335831872694734,0.41213287008876,0,0,1.16566991211986,1.16666993116702,1.15914826411162,-0.811159143120395,1.15914826411162,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,-0.627311010018274,-1.58939820596712,-0.873608831127599,-0.873608831127599,1,1,-0.0365472373699258,0.731206176695848,0.731206176695848
"44",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.3967131385742,-1.38910779551769,0.335831872694734,0.41213287008876,0,0,-0.172700092122517,-0.171397974431864,-0.18451013745798,-0.568859240356886,-0.18451013745798,0.211583672446225,-0.415984673629186,-1.07579604009143,0.308329895274031,-0.461692099710443,0.734423443652131,-0.383434481040583,-0.383434481040583,1,1,0.635662255246282,0.912522308584254,0.912522308584254
"45",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.989070698518944,-0.982677267847966,0.335831872694734,0.41213287008876,0,0,-0.172700092122517,-0.171397974431864,-0.18451013745798,-0.568859240356886,-0.18451013745798,0.211583672446225,-0.415984673629186,-1.07579604009143,0.308329895274031,-0.000325135281486276,-1.00844279356231,0.106739869046433,0.106739869046433,1,1,0.635662255246282,0.368573912919034,0.368573912919034
"46",0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1.58374908165837,-1.5755876846838,0.335831872694734,0.41213287008876,0,0,-0.933137594532958,-0.931663829885773,-0.947952411077073,0.418776232863937,-0.947952411077073,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,-1.13599766310661,-1.24082495852423,-0.383434481040583,-0.383434481040583,1,1,0.843883611592277,-0.538006746522999,0.538006746522999
"47",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.03865513502616,1.03902017951683,0.335831872694734,0.41213287008876,0,0,-1.03374932562111,-1.03225285076121,-1.04896169650975,-1.11666771617004,-1.04896169650975,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,-0.816589764655795,-1.58939820596712,1.57726291930748,1.57726291930748,1,1,-0.719903990008842,-0.356690614634592,0.356690614634592
"48",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.22796987029607,-0.223839176351515,0.335831872694734,0.41213287008876,0,0,-0.376263361998543,-0.374915295737988,-0.388877761472938,-0.953378651264194,-0.388877761472938,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,0.638490661620147,0.385850196209243,-0.383434481040583,-0.383434481040583,1,1,1.89949516253231,1.81910296802629,1.81910296802629
"49",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.09792182729609,1.09811067315935,0.335831872694734,0.41213287008876,0,0,1.06037856563226,1.06140235118109,1.05344087237975,-0.0552887942820584,1.05344087237975,0.211583672446225,-0.415984673629186,-0.94488920690799,0.481475837921103,-0.0358149017760214,-0.776060628600383,-0.873608831127599,-0.873608831127599,1,1,-0.784027348250275,-1.80721966974185,1.80721966974185
"50",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.772583689578375,0.773739758870416,0.335831872694734,0.41213287008876,0,0,1.06037856563226,1.06140235118109,1.05344087237975,-0.0552887942820584,1.05344087237975,0.211583672446225,-0.415984673629186,-0.94488920690799,0.481475837921103,0.579341050795921,-0.776060628600383,1.57726291930748,1.57726291930748,1,1,-0.784027348250275,0.00594164914222067,0.00594164914222067
"51",0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.61049043924111,1.60915542942054,0.335831872694734,0.41213287008876,0,0,-0.979933748527447,-0.978449420990629,-0.74828289336131,2.32293742523368,-0.74828289336131,1.24332673499328,1.89884768668381,-1.19215766958782,-1.20276196782769,-0.603651165688584,-1.82178037092905,0.106739869046433,0.106739869046433,1,1,0.6249863013945,-1.26327127407663,1.26327127407663
"52",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.06265486465625,1.06294855845639,0.335831872694734,0.41213287008876,0,0,-0.979933748527447,-0.978449420990629,-0.74828289336131,2.32293742523368,-0.74828289336131,1.24332673499328,1.89884768668381,-1.19215766958782,-1.20276196782769,-0.78109999816126,-0.0789141337146072,-0.873608831127599,-0.873608831127599,1,1,0.6249863013945,1.09383844047266,1.09383844047266
"53",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.141824856311483,0.144856158325161,0.335831872694734,0.41213287008876,0,0,-0.979933748527447,-0.978449420990629,-0.74828289336131,2.32293742523368,-0.74828289336131,1.24332673499328,-0.415984673629186,-1.11458324992356,-0.195367392426542,-1.14782758527146,0.385850196209243,-0.383434481040583,-0.383434481040583,1,1,0.6249863013945,0.187257781030627,0.187257781030627
"54",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.726918013213107,-0.721303956952162,0.335831872694734,0.41213287008876,0,0,1.23820395081132,1.23918759737954,1.23196891174914,-0.96127973504996,1.23196891174914,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,2.0699112435664,1.08299669109502,-1.36378318121462,-1.36378318121462,1,1,-0.380931989207449,0.912522308584254,0.912522308584254
"55",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.12796735394289,1.12806687508847,0.335831872694734,0.41213287008876,0,0,0.180610870535872,0.181833238409798,0.170196888131198,1.30633131146505,0.170196888131198,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,-0.615481087853429,-0.776060628600383,0.596914219133449,0.596914219133449,1,1,-0.66800394688308,-1.44458740596503,1.44458740596503
"56",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.15586203552368,-1.14897273772196,0.335831872694734,-1.54492758004739,0,0,-0.458156631488898,-0.456790080171485,-0.47109462170884,-0.840129783668206,-0.47109462170884,0.211583672446225,-0.415984673629186,-0.381262564034858,0.481475837921103,0.863259182752203,0.502041278690206,0.106739869046433,0.106739869046433,1,1,0.795365124658004,0.912522308584254,0.912522308584254
"57",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.952169558842491,0.952791723128964,0.335831872694734,-0.409386041299189,0,0,-0.458156631488898,-0.456790080171485,-0.47109462170884,-0.840129783668206,-0.47109462170884,0.211583672446225,-0.415984673629186,-0.381262564034858,0.481475837921103,-0.319733033732303,1.19918777357598,-0.383434481040583,-0.383434481040583,1,1,0.795365124658004,2.36305136369151,2.36305136369151
"58",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.792055495558973,-0.786247786935417,0.335831872694734,0.41213287008876,0,0,-0.961215286929651,-0.959735184548687,-0.97614104887224,-0.505650570070754,-0.97614104887224,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,-2.02324182546999,-0.543678463638458,-0.383434481040583,-0.383434481040583,1,1,0.410922359090504,-0.175374482746186,0.175374482746186
"59",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.399068705211339,0.401335226682193,0.335831872694734,0.41213287008876,0,0,0.115096254943588,0.116333410863,0.104423399942476,-0.863833035025506,0.104423399942476,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,1.69135373429136,1.08299669109502,1.08708856922046,1.08708856922046,1,1,-0.742525192439012,0.731206176695848,0.731206176695848
"60",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.12250309638764,-1.11571297400913,0.335831872694734,0.41213287008876,0,0,-0.378603169698267,-0.37725457529323,-0.391226814622535,0.0447916003376517,-0.391226814622535,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,-0.0121550574463313,1.66395210349983,-0.383434481040583,-0.383434481040583,1,1,0.159844160649896,0.00594164914222067,0.00594164914222067
"61",0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.56903189600004,1.55958222861586,0.335831872694734,-1.68482391640693,0,0,-0.935477402232682,-0.934003109441016,-0.874348745723027,0.798028254580733,-0.874348745723027,-0.820159390100833,-0.415984673629186,1.11931761634566,0.481475837921103,-1.70383392701917,-1.70558928844808,-0.383434481040583,-0.383434481040583,1,1,-1.59907369693419,-1.44458740596503,1.44458740596503
"62",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.761154878493562,-0.755439036753486,0.335831872694734,0.41213287008876,0,0,-0.556428554877324,-0.555039821491683,-0.569754853991922,-0.834862394477695,-0.569754853991922,1.24332673499328,1.89884768668381,-1.30488299816244,-2.66663221020747,-0.177773967754162,0.502041278690206,-1.36378318121462,-1.36378318121462,1,1,1.41586394380366,0.912522308584254,0.912522308584254
